screen_name,created_at,location,state_abb,state,source,hashtags,text
FresnoBee,2020-04-21 22:08:04,"Fresno, California",CA,California,SocialFlow,,"Teens faked sneezing on Walmart shoppers in COVID-19 prank video, WV cops say https://t.co/SWOcDyQJpF"
ressiger1111,2020-04-21 22:08:04,Wes by God Virginia,VA,Virginia,Twitter for iPhone,SpicerandCo,"Tonight on #SpicerandCo: @KayColesJames on @Heritage’s suggestions for re-opening, @BrendanCarrFCC &amp; @GordonGChang on telecommunications &amp; #COVID, @JessieJaneDuff &amp; Tim Schmidt on gun sales &amp; retrictions, &amp; @MaryWalterRadio &amp; @VinceCoglianese play our game of #quarantine houses."
JEAJobs,2020-04-21 22:08:04,"Old Forge, Pennsylvania",PA,Pennsylvania,"Clearview Social, Inc.",,"If your client plans to continue hiring during the COVID-19 pandemic, they will need a remote onboarding plan — the process of implementing one is not as difficult as you might think. https://t.co/iyl54vQBFh"
EddieWooWoo,2020-04-21 22:08:04,"The Kakistocracy of NC, USA",,,Twitter for Android,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
KC4TVZ,2020-04-21 22:08:04,"Georgia, USA",GA,Georgia,Twitter for Android,,"Before CCP was killing people with Covid-19, they were killing people with fentanyl"
swochholz,2020-04-21 22:08:03,"Portsmouth, NH",NH,New Hampshire,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
WCCO,2020-04-21 22:08:03,"Minneapolis, MN",MN,Minnesota,SocialNewsDesk,,"Here are the latest COVID-19 headlines from Tuesday, April 21. | https://t.co/Bo9uuO2tkD"
green_idgypsy,2020-04-21 22:08:03,"Pennsylvania, USA",PA,Pennsylvania,Twitter for iPad,OPENAMERICANOW,"Ok! This guy let his wife cut his hair! He calls it the Covid Cut! Don’t be like this guy! 🤣😂

#OPENAMERICANOW
#SalonsWhereAreYou? https://t.co/kKaUeoTn32"
ashaleinickole,2020-04-21 22:08:03,"Miami, FL",FL,Florida,Twitter for iPhone,,"What y’all gonna do when they start saying we have to get mandatory vaccinations for COVID-19 and without it you can buy a house or car, get a job or travel? 🧐🤔🙃"
rosendohinojos4,2020-04-21 22:08:03,"Texas, USA",TX,Texas,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
StephAkridge,2020-04-21 22:08:03,"Eugene, OR",OR,Oregon,Twitter for Android,,"@ntheov I live in the US (where Covid has been real problem for a while now) and am on a fixed income. I can't afford ""real food"" right now especially when fellow Americans keep panic buying meat, pasta and potatoes."
MaryBorenSD16,2020-04-21 22:08:03,"Norman, OK",OK,Oklahoma,Twitter Web App,,"Restaurants can stay open if they want to.

Customers who understand science and math want to eat food ways where we won’t  spread or catch COVID 19. 

There’s no constitutional right to sell food at a sit down restaurant that is unsanitary and spreads disease. https://t.co/4IzoqDOQNM"
MarcsReviews,2020-04-21 22:08:02,"Gerrymander State, USA",,,Twitter Web Client,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
NIJC,2020-04-21 22:08:02,"HQ: Chicago, Illinois",IL,Illinois,Sprout Social,,Attn service providers &amp; legal advocates: Join us for a webinar TOMORROW about the COVID-19 stimulus packages &amp; what is/is not included for immigrants. We'll give practical tips &amp; information you can share w/ clients &amp; communities you serve. Sign up: https://t.co/tMMUwRy9Q5 https://t.co/bKJYyaeacw
BlueWavePAC,2020-04-21 22:08:02,"Washington, DC",WA,Washington,dlvr.it,,Widowed LGBTQ Americans who were denied benefits are struggling more than ever: Queer people in committed relationships who were denied survivors benefits following their partners' deaths say the pandemic has forced them to make tough choices.     Older… https://t.co/grwHfPTPjr https://t.co/ljcbnOpflJ
queekie1,2020-04-21 22:08:02,"Illinois, USA",IL,Illinois,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
AtreiyaN7,2020-04-21 22:08:02,"Honolulu, Hawaii",HI,Hawaii,Twitter for Android,,"Can we please give @Cleavon_MD  a follow? 
He’s an Iraq veteran who is now serving  on the frontlines of the Covid-19 pandemic as an ER MD in NYC. He has great content and tells the honest truth about this virus from his own personal experience.He needs a bigger audience. 
Ty!"
DrugStoreNews,2020-04-21 22:08:02,"New York, NY",NY,New York,Buffer,,"The Arthritis Foundation will be the beneficiary of a socially distant competition involving @Walgreens president Richard Ashworth, @RobGronkowski, @camillekostek, and @BUrlacher54 among others. https://t.co/x474s08O7l https://t.co/suGh81Dsbb"
Phred_Gee,2020-04-21 22:08:02,"Naples, FL",FL,Florida,Twitter for Android,,"Now that word has gone out from the CDC to go back through your records and recode any deaths that looked even remotely like COVID-19 as a COVID-19 death, expect to see mini-one-day spikes in death counts from various states - just like we saw from NY.

Hospitals gotta get paid."
AlbertAbonado,2020-04-21 22:08:01,"Rochester, NY",NY,New York,Twitter for iPhone,,"Given the number of COVID-inspired theories flying around, I’m honestly amazed there’s any tinfoil left for these people to wear on their head."
ACEPNow,2020-04-21 22:08:01,"Dallas, TX",TX,Texas,Sprout Social,ACEP4U,"We are so happy to be a voice for so many emergency physicians and be a part of this panel! #ACEP4U

Read more on the @NIH's COVID-19 Guidelines here https://t.co/thOJRZZsHH https://t.co/7uYzBTz01p"
13NewsNow,2020-04-21 22:08:01,"Norfolk, VA",VA,Virginia,dlvr.it,,"Va. Rep. Luria co-sponsors Pandemic Hazard Pay Expansion Act, for service members whose duties involve frequent exposure to COVID-19 during the public health emergency, such as those on USNS Comfort in New York. Would mean an extra $250 a month in their paychecks. #13NewsNow https://t.co/EB8dq6M923"
ATLPeach_,2020-04-21 22:08:01,"Atlanta, GA",GA,Georgia,Twitter for Android,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
CMichaelWhite2,2020-04-21 22:08:01,"Connecticut, USA",CT,Connecticut,Twitter for iPhone,,"Another COVID-19 Concern: The cardiac risk of hydroxychloroquine. https://t.co/BCxhcj9pMY 
@UICPhPr @CMichaelWhite2 @UConnPharmacy #COVID19 #Hydroxchloroquine #torsades #Qtprolongation #cardiac"
AgManagerInfo,2020-04-21 22:08:01,"Manhattan, KS USA",KS,Kansas,Twitter Web Client,,"Analysis of the IHME COVID 19 Forecasting Model - April 21 Update 
Allen Featherstone provides a further update of his analysis of the IHME COVID-19 forecasting model and how the forecasts compare with reality over time as of April 21.
https://t.co/0KYGBNhJNH"
kgqf4irish,2020-04-21 22:08:01,"Michigan, USA",MI,Michigan,Twitter for iPhone,,"This thread is amazing..COVID wasn’t the killer they hoped it would be but maybe, just maybe the second round will be.. psychopaths https://t.co/y9TfqdcLVH"
RobinDi40953116,2020-04-21 22:08:01,"South Carolina, USA",SC,South Carolina,Twitter for iPhone,,"My heart earnestly goes out to the people of Florida, Georgia, South Carolina and Tennessee. You've been lied to about the prevalence, contagiousness, and lethality of COVID-19 by state officials acting for their own political profit. You're headed for a major outbreak. #StayHome https://t.co/3D7wjagDpb"
KaporCenter,2020-04-21 22:08:01,"Oakland, CA",CA,California,Sprout Social,"CoronaResources, KaporCenter",The @visitoakland team is working to prioritize the wellbeing of the Oakland community and visitors. They’ve compiled links to official information sources about the coronavirus (COVID-19). https://t.co/j5zuQPnHal #CoronaResources #KaporCenter
MaryShults,2020-04-21 22:08:01,Texas,TX,Texas,Twitter for iPhone,coronavirus,"Florida hosted spring break &amp; winter solstice during the #coronavirus pandemic. 
Despite having a large elderly population &amp; never locking down their state—hospital bed space has INCREASED &amp; they maintain a very low death rate. 

Time to #ReopenAmerica!

https://t.co/loEVnTGUhV"
homeinstead,2020-04-21 22:08:01,"Omaha, NE",NE,Nebraska,Sprout Social,"dementia, familyCaregivers, Alzheimers, caregiving, COVID19","Tips for #dementia #familyCaregivers in long-term or community-based settings from the @alzassociation. 
#Alzheimers #caregiving #COVID19 https://t.co/vIkXS1KeW5"""
RDVH_,2020-04-21 22:08:01,"Salt Lake City, UT",UT,Utah,Twitter for iPhone,,"As we flatten the physical health curve, PLEASE remember that a mental health curve is coming right behind it! 
We will need a national strategy re/healthcare systems, funding, &amp; empathy to deal with it - especially for underrep minorities, healthcare workers, &amp; COVID-families."
breeversace,2020-04-21 22:08:00,"Oahu, Hawaii",HI,Hawaii,Twitter for iPhone,,No new covid cases in Oahu 🥰🥰🥰!!!
jeanrobins_jean,2020-04-21 22:08:00,"North Carolina, USA",NC,North Carolina,Twitter for iPad,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
TeachersGuild,2020-04-21 22:08:00,"San Francisco, CA",CA,California,Twitter Web App,,"As distance learning continues, Kirsten knows her students are missing the normal school routine. She used Canva to design postcards for her students to let her students know she's thinking about them. Learn more about @KIRintheCLE here! https://t.co/vOxPrRz8ts https://t.co/boSVFMMcDW"
CedarsSinai,2020-04-21 22:08:00,"Los Angeles, CA",CA,California,Sprinklr Publishing,"pregnancy, COVID19","Research on #pregnancy and #COVID19 is very limited, and the low rates of testing make it difficult to know how many pregnant women are infected. It is important to follow behaviors that we know help reduce the risk of infection. 👶 https://t.co/XYXbD0ylKv"
JohnDoan1963,2020-04-21 22:08:00,"Michigan, USA",MI,Michigan,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
Am_Veteran,2020-04-21 22:08:00,"Belleville, IL",IL,Illinois,Twitter for iPhone,TrumpPressConf,"During this COVID-19 national pandemic @realDonaldTrump likes to refer to himself as a wartime president. Wouldn’t it be nice to have a real Commander-in-Chief rather than a Delagator-in-Chief? 

Trump has abdicated his responsibility every step of the way. #TrumpPressConf"
AphasiaLab,2020-04-21 22:08:00,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,"Experts recommend doctors not use a combination of hydroxychloroquine and azithromycin to treat COVID-19 patients because of potential toxicities.
https://t.co/kFtb3R5zpO"
JustQTruth,2020-04-21 22:07:59,"Indiana, USA",IN,Indiana,Twitter for iPhone,,"@MichaelCoudrey Zero hedge reported the other day that the 2008 Nobel prize winner in medicine said he found fragments of hiv in the Sars cov 2 virus that causes covid 19

https://t.co/6biEIaKbil"
CapitolNewsIL,2020-04-21 22:07:59,"Springfield, IL",IL,Illinois,Twitter for Android,,"MARION — Finding itself in the same boat as many businesses and municipalities, the Williamson County Board has made the decision to furlough nearly 50 county employees because of lost revenue during the COVID-19 pandemic. https://t.co/DJubChK9rs"
glogirl92,2020-04-21 22:07:59,"Flint, MI",MI,Michigan,Twitter Web Client,,"Man, 60, who said COVID-19 lockdown was 'political ploy' dies of virus https://t.co/ApbUbRv0ba via @MailOnline Population Control Backfires!!!"
Hennesseyedit,2020-04-21 22:07:59,"Boca Raton, FL",FL,Florida,Twitter for iPhone,,"COVID-19 is affecting the incomes of many Americans, which is impacting spending. Twice a week @Yodlee shares valuable insights into U.S. income, saving, and spending trends and which sectors are benefiting and which are feeling the pinch. Learn more: https://t.co/EjYDJYGMB8"
723Magnus,2020-04-21 22:07:59,USA,,,Twitter Web App,,@WhiteHouse More and more people have been sheltering in place since March and aren't going out and getting covid-19 just recently. They have no clue how.  What are you not telling us about this?
ratlingraider,2020-04-21 22:07:59,"Louisville, KY",KY,Kentucky,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
seacoastonline,2020-04-21 22:07:59,"Portsmouth, NH",NH,New Hampshire,Twitter Web App,,Free parking ends in Portsmouth @seacoastonline https://t.co/qwxsn8aZFf
DarkQueenJ_,2020-04-21 22:07:58,"Florida, USA",FL,Florida,Twitter for Android,,"IDEAS ANYONE..

I am trying to find a way to thank our residental waste and recycling pickup service. 

They are always at risk of being exposed to any type of viral diseases especially COVID-19. 

What can I do to thank them?"
TomMasontime2,2020-04-21 22:07:58,USA,,,Twitter for iPhone,BREAKING,"#BREAKING: The Senate approves a $484 billion coronavirus relief package to provide funding for small businesses, hospitals &amp; COVID-19 testing."
caitlin0lowell,2020-04-21 22:07:58,"New York, USA",NY,New York,Twitter Web App,,tagging @alittleleader in case the COVID-19 rapid response projects have included any of these types of cases!
brainerdbroker,2020-04-21 22:07:58,"St Cloud, MN",MN,Minnesota,Twitter for iPhone,,"We should end factory farming. If we’re to create a more moral, sustainable and healthier world, some things will have to change. https://t.co/njv8ou02Lj"
DannyOcchipinti,2020-04-21 22:07:58,"Daly City, CA",CA,California,Twitter Web App,GameStop,"#GameStop Re-Opening Stores Shut for COVID-19 in US, Italy
https://t.co/pCvvdswuUJ https://t.co/VbGOwh3BPi"
katz_mum,2020-04-21 22:07:58,"Texas, USA",TX,Texas,Twitter for iPhone,,"Indiana is going to start including ""presumptive positive"" coronavirus deaths in their official total -- deaths where a doctor has listed COVID-19 as the underlying cause of death but there was never a positive test (e.g. because the person never got tested). 
(From CBS4Indy) https://t.co/Ifyh36peRm"
ShipmanKristine,2020-04-21 22:07:57,"San Diego, CA",CA,California,Twitter for iPhone,,"The COVID-19 pandemic is revealing in a bigger way what many already know—the benefits of having women leaders. But what makes women such good leaders?
https://t.co/cuDpe2Cvs1"
JenniferTam123,2020-04-21 22:07:57,"McLean, VA",VA,Virginia,Twitter for iPhone,,"After 9 days in a coma and having to relearn how to walk, covid-19 survivor tells MAGAt protesters they should stand down and take coronavirus seriously. 
https://t.co/7D5g7dpLmE"
letsblamerussia,2020-04-21 22:07:57,"Colorado, USA",CO,Colorado,Twitter for iPhone,,"Officials in Wisconsin have traced at least 7 positive COVID-19 cases back to in-person voting for the April 7 election (key phrase being *at least*) in Milwaukee. The city, which usually has 180 polling locations, operated with just 5 on election day https://t.co/aNq7J2aDub"
StatStas,2020-04-21 22:07:57,"Columbia, MO",MO,Missouri,Twitter for iPhone,,"@yellingatwind @nataliexdean Article says LRW marketing Company has a proprietary database not Facebook in Santa Clara study
https://t.co/AWZMw0nWJG
#JustSayin 
Feud over Stanford coronavirus study: 'The authors owe us all an apology' https://t.co/xmYfMzfxYt via @mercnews"
trackhouston89,2020-04-21 22:07:56,"Houston, Texas",TX,Texas,Twitter Web App,,"Media Release
The Track Houston Youth Organization is sensitive and sympathizes with all individuals who are dealing with the affects or loss of a loved one due to COVID-19. https://t.co/26CdkIlAah"
rtball123,2020-04-21 22:07:56,"Hilton Head Island, SC",SC,South Carolina,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
KDavCor,2020-04-21 22:07:56,"West Virginia, USA",WV,West Virginia,Twitter for Android,,"The hits keep on coming against the Trump-touted treatment, now from his own NIH.

“Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR” https://t.co/S35loirfok"
MehghenHurst,2020-04-21 22:07:56,"San Antonio, TX",TX,Texas,Twitter for iPhone,"COVID19, coronavirus","""Scientists are tired of explaining why #COVID19 was not made in a lab"" https://t.co/Ikl3A2drER #coronavirus

""It's a rumour that just won't die.""

Good example of how conspiracy theories take on a life of their own."
BettwyTom,2020-04-21 22:07:56,"East Altoona, PA",PA,Pennsylvania,Twitter for iPhone,,George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis https://t.co/iI26OoAviO
MEdwardsSmart,2020-04-21 22:07:56,"Dallas, TX",TX,Texas,Twitter for iPhone,,"Another COVID theory emanating from France - that the virus infects Prevotella gut bacteria - causing a hyper-immune response and pneumonia. This is theorized as to why Azythromycin is effective in treating COVID, as it is an effective antibacterial.  None of this is yet proven."
iloveMantown,2020-04-21 22:07:56,Minneapolis Minnesota,MN,Minnesota,Twitter for iPhone,,A stunning reversal: Trump’s approval plummets among older Americans as he pushes to ‘re-open’ despite COVID-19 crisis - https://t.co/oogaR1L7GQ
AZprisonreform,2020-04-21 22:07:56,"Arizona, USA",AZ,Arizona,Twitter for Android,COVID19,"As #COVID19 spreads in Arizona, it also spreads inside prison walls, via @JerodMacEvoy https://t.co/UUW7mjdFSc"
emaxwell1,2020-04-21 22:07:56,"Charlotte, NC",NC,North Carolina,Twitter for Android,,"A new analysis found that 11% of veterans with Covid-19 died when they received standard care — but the death rate rose to 28% when they were also given hydroxychloroquine, the malaria drug touted by Trump. https://t.co/vTqHJqG5Wt"
lmattes97,2020-04-21 22:07:56,"Racine, WI",WI,Wisconsin,Twitter for iPhone,,Wisconsin health officials say that they have tied at least seven cases of Covid-19 to the state's in-person election on April 7. Follow live updates: https://t.co/6O27S64QVO https://t.co/AovKvGj94T
docmartin22,2020-04-21 22:07:55,"San Diego, CA",CA,California,Twitter Web App,"ThanksNotThanks, COVID19","Okay - I think the new @NIH guidelines for COVID-19 could be easily edited to a single bullet: ""We have nothing to add, please check back later"". #ThanksNotThanks #COVID19 @Me4Trauma @CovidSurg https://t.co/Lw9Kc8vCSk"
KathySueHurt1,2020-04-21 22:07:54,"Kentucky, USA",KY,Kentucky,Twitter Web App,,"Officials in Wisconsin have traced at least 7 positive COVID-19 cases back to in-person voting for the April 7 election (key phrase being *at least*) in Milwaukee. The city, which usually has 180 polling locations, operated with just 5 on election day https://t.co/aNq7J2aDub"
CateHyatt,2020-04-21 22:07:54,"Indiana, USA",IN,Indiana,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
MatHelman,2020-04-21 22:07:54,"Malden, MA",MA,Massachusetts,Twitter Web App,,A panel of experts convened by the National Institute of Allergy and Infectious Diseases is recommending against a combination of two drugs promoted by President Trump to treat COVID-19 because of potential toxicities. https://t.co/bkeIcws1Ku
honua_malama,2020-04-21 22:07:53,"Honolulu, HI",HI,Hawaii,Twitter Web App,,"Jan 3: Trump was briefed on COVID-19
Jan 4: He played golf 
Jan 5: Golf
Jan 9: He held a rally
Jan 14: Rally
Jan 18: Golf
Jan 19: Golf
Jan 28: Rally
Jan 30: Rally
Feb 1: Golf
Feb 2: Golf
Feb 10: Rally
Feb 15: Golf
Feb 19: Rally
Feb 20: Rally
Feb 21: Rally
Mar 7: Golf
Mar 8: Golf"
delsonno9_lisa,2020-04-21 22:07:53,"Florida, USA",FL,Florida,Twitter for iPhone,,"@HHSGov @NIMHDirector @NIMHgov There would be less stress for Americans with Cystic Fibrosis &amp; their families if they were given the same rights as everyone else; should come down with Covid-19 in Florida and four other states, they will not receive a ventilator!"
nelson_e_d,2020-04-21 22:07:53,"Salem, OR",OR,Oregon,Twitter for Android,,"Got exposed to covid-19 yet again - of course by the employee who doesn't keep 6ft away from me, and was complaining about lockdown."
prophetspress,2020-04-21 22:07:53,"Seattle, WA",WA,Washington,Twitter for iPhone,coronavirus,"US - New Jersey: 92,387 cases and 4,735 deaths https://t.co/OqknqKWEWu @RonanKelly13  #coronavirus"
nicdreed,2020-04-21 22:07:53,Colorado,CO,Colorado,Twitter for iPhone,,"A study of using malaria drug hydroxychloroquine to treat COVID-19 patients found no evidence that the drug reduced the risk of mechanical ventilation and the overall mortality rate was higher among those treated with hydroxychloroquine alone.
https://t.co/BBvbvLPEaT"
marcireznik1,2020-04-21 22:07:53,"Michigan, USA",MI,Michigan,Twitter for iPhone,,"Speaking as somebody who survived stage 4 cancer &amp; is now staying at home so I don't get this thing: 

Fuck you William Barr. https://t.co/n3uxBOmJMO"
karacene,2020-04-21 22:07:52,"Bemidji, MN",MN,Minnesota,Twitter for Android,,"Flights are nearly empty. Airlines have cut service drastically. But still, workers are dying from COVID-19.

A pilot, a flight attendant, a gate agent at LAX airport, a baggage handler at Dallas-Ft Worth and two more at JFK airport--at least 15 dead 

https://t.co/D5NxLYfMlZ"
iamnateIV,2020-04-21 22:07:52,"Phoenix, AZ",AZ,Arizona,Twitter for iPhone,,XO face masks are back to raise money and I’ll be matching every dollar that comes in to aid communities afflicted by Covid-19 with 100% of the proceeds going to Music Cares. https://t.co/2CAsWSGa9B https://t.co/P8WpGxccID
RahChaChow,2020-04-21 22:07:52,"Rochester, NY",NY,New York,Twitter for iPhone,,So here’s yet another symptom I’ll be sure I’m having.  https://t.co/tuQsCE8PJb
Kelisia,2020-04-21 22:07:52,"Mesa, AZ",AZ,Arizona,Twitter Web App,,"After 9 days in a coma and having to relearn how to walk, covid-19 survivor tells MAGAt protesters they should stand down and take coronavirus seriously. 
https://t.co/7D5g7dpLmE"
sar_oso,2020-04-21 22:07:51,"Sacramento, CA",CA,California,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
manofteel2,2020-04-21 22:07:51,"Denton, TX",TX,Texas,Twitter for iPhone,,@wi11cameron @EzralenneE @wavylilwitch @MG92__2 It’s at the least a reasonable question. Doesn’t mean I’m suggesting we all say fuck the quarantine and all the hard work healthcare workers have done. Not at all. They’re amazing. And I can’t imagine the loss for people hit harder by covid. But it’s still a reasonable question.
wheresnasty,2020-04-21 22:07:51,"Providence, RI",RI,Rhode Island,Twitter for iPhone,,"There are two new COVID-19 testing locations in Providence offering FREE testing and bilingual services. These sites also include services for uninsured and undocumented community members. 

Share with anyone who may need access in the city. We all we got. Now and forever. https://t.co/ZLCno0ebDd"
NIRVANALAW,2020-04-21 22:07:51,"Shaolin, NY",NY,New York,Twitter for iPhone,,Covid was started to put an end to Kanye’s Sunday Service
frodo3245,2020-04-21 22:07:51,"Illinois, USA",IL,Illinois,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
kosgirl56,2020-04-21 22:07:51,TX,TX,Texas,Twitter for iPhone,,"Nurses having to stand against unhinged Trump supporters while dealing with the mental trauma from fighting COVID-19, is the most disgusting thing going on in America currently."
ResisterChic,2020-04-21 22:07:51,"Sandy Springs, GA",GA,Georgia,Twitter for iPhone,,"@WhiteHouse @realDonaldTrump LIAR LIAR LIAR! 

The US doesn’t have the least number of deaths! 

The US has the MOST COVID-19 deaths! 

Cases    819,866
Deaths     44,768

NO OTHER COUNTRY COMES CLOSE TO THE NUMBER OF CASES AND DEATHS IN THE US!"
Trinity77135989,2020-04-21 22:07:51,"Chicago, IL",IL,Illinois,Twitter Web App,,"@rarelytame Prediction: About a month from now, after 120,000 COVID-19 deaths in Georgia, Kemp will hold a press conference and say he just learned that pandemics can come back in waves."
marymac169,2020-04-21 22:07:51,NM,NM,New Mexico,Twitter for Android,,"https://t.co/xUAPyZMKH6
The number of deaths of New Mexico residents related to COVID-19 is now 65.

In addition to the deaths, the state reported 103 positive cases of COVID-19, bringing the total to 2,072.
We are far from opening our State!"
AZCOP556,2020-04-21 22:07:50,"Arizona, USA",AZ,Arizona,Twitter Web App,,"This handy guide will help you to quickly and effectively understand what celebrities, neighbors, and even politicians actually mean when they use these common phrases.

https://t.co/WfYYn10Gdq https://t.co/B7VcRGkz9J"
prophetspress,2020-04-21 22:07:50,"Seattle, WA",WA,Washington,Twitter for iPhone,"Covid_19, SARS_COV_2","#Covid_19 #SARS_COV_2 data: 2663135 cases worldwide with 312128 cases in Asia, 1356627 cases in Europe, 960893 cases in the Americas, 8339 cases in Oceania &amp; 25148 cases in Africa ; 176454 fatalities &amp; 687872 recoveries @ECDC_Outbreaks , @FluTrackers &amp; @ProMED_mail as of 21 Apr https://t.co/hRZpAFxdEN"
William65octsky,2020-04-21 22:07:50,Pennsylvania,PA,Pennsylvania,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
pedrodammert,2020-04-21 22:07:49,"Delaware, USA",DE,Delaware,Twitter for iPhone,,"@rama_elyafawi Steroids at med dose helped in SARS, the major side effects were from pulse doses (500 mg/day). They are used for COVID in Spain and China. I use 1-2 mg/kg/day x 5 d when the pt goes into HFNCO. We all like to have good evidence but sometimes you have to work with what your have"
Annette_in_Boro,2020-04-21 22:07:49,Freehold NJ,NJ,New Jersey,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
MarianLaPage,2020-04-21 22:07:48,"Chicago, IL",IL,Illinois,Twitter for Android,,I don't think that it's hyperbole to say that the GOP is using Covid-19 as a de facto eugenics program against black and Latinx folks at this point.
2scottsherrill,2020-04-21 22:07:48,"Washington, DC",WA,Washington,Twitter Web App,,"@brandondarby How about now? did you read the article? The only thing getting done now is COVID.  If you have cancer you are out of luck.  My friend who does mostly surgery on colon cancer patients just got sent on ""vacation"" for at least 3 weeks.  People are going to die from other causes."
KyleDomer,2020-04-21 22:07:48,"🍊 County, CA",CA,California,Twitter Web App,metoWE,"Californians across the state have been rising up to meet this moment &amp; create a culture of #metoWE. 

Today we launched https://t.co/A99oqieqwB to make connecting with your community even easier.

Sign up to join today! Together we will get through this.https://t.co/09ifmVZI93"
kar_nels,2020-04-21 22:07:48,"St Paul, MN",MN,Minnesota,Twitter for Android,,"Richard Epstein originally said the Covid-19 threat was overrated and only 500 Americans would die. 

In the most recent iteration of his piece he says it’s overrated and only 50,000 Americans will die."
brianaaaav,2020-04-21 22:07:48,"Brooklyn, NY",NY,New York,Twitter for iPhone,,XO face masks are back to raise money and I’ll be matching every dollar that comes in to aid communities afflicted by Covid-19 with 100% of the proceeds going to Music Cares. https://t.co/2CAsWSGa9B https://t.co/P8WpGxccID
swackosaurus,2020-04-21 22:07:48,"Chicago, IL",IL,Illinois,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
Sara_Mc01,2020-04-21 22:07:48,"Cincinnati, OH",OH,Ohio,WordPress.com,,How many millions of COVID tests are truly needed? https://t.co/jnY1Xb0B4I
eminwang,2020-04-21 22:07:48,"Oakland, CA",CA,California,Twitter Web App,,"Congress must support frontline healthcare facilities! 

Health Policy Lead Kelsey Lyles lays out critical priorities to bolster struggling safety-net hospitals and community health clinics serving low-income and uninsured families during #COVID19Pandemic. https://t.co/9w82fe8XtC"
realthomfalcon,2020-04-21 22:07:48,"Wine Country, CA",CA,California,Twitter Web Client,,SO NOW GOV HOGAN SUDDENLY HAS HIS OWN LAPSE OF MEMORY- FORGETS HE SPOKE TO ALL THE COVID EXPERTS- TRUMP NEEDS TO RELEASE THE A RECORDING OF THE CALL-  MD Gov. Hogan: Trump Was ‘Confused‘ at Presser -- Lab List Was a ‘Smokescreen‘ https://t.co/vWmRD1NxGn via @BreitbartNews
Andy_LCC,2020-04-21 22:07:47,"Houston, TX",TX,Texas,Twitter for iPhone,,This one tweet should disqualify someone from ever commenting on COVID-19 again. https://t.co/9RFf33aewR
Beto10cafetero,2020-04-21 22:07:47,"Virginia, USA",VA,Virginia,Twitter for iPhone,"HealthcareHeroes, COVID_19",Our #HealthcareHeroes in Texas are bringing innovative solutions forward to help fight #COVID_19. Proud of their dedication and service to our communities. https://t.co/nHyYnmx9Zw
