screen_name,created_at,location,state_abb,state,source,hashtags,text
bugsysbak,2020-04-21 22:18:25,PHILLY PA,PA,Pennsylvania,Twitter Web App,,"Smithfield is owned by Chinese conglomerate

They often use foreign guest workers, many of whom have reported abusive treatment

Employees say Smithfield plant in WI concealed Covid-19 infections, pressured them to work elbow to elbow without protection.
https://t.co/HwLGp1gPvE"
Joshua75266978,2020-04-21 22:18:25,"Mitchell, SD",SD,South Dakota,Twitter for iPhone,,"Business leaders have rapidly become COVID-19 business leaders -- leaders during a time of massive transition, chaos, uncertainty, and grief.

#CovidSD

https://t.co/j2M6PathSl"
MinnPost,2020-04-21 22:18:24,"Minneapolis, MN",MN,Minnesota,Buffer,,"Here are the updates on coronavirus in Minnesota from April 21, 2020: 2,576 confirmed cases, 160 deaths; long-term care deaths continue; black Minnesotans overrepresented in positive COVID-19 cases; DNR guidance for boating season; and more… https://t.co/HIcknvQd6Q"
tonyprinciotti,2020-04-21 22:18:24,"Boston, USA",,,Twitter Web App,,"@HeidiNBC @ddale8 From the Boston Globe, today:
""Mayor Martin J. Walsh said Tuesday there is no timeline for a return to some semblance of economic normalcy in Boston, as key prerequisites to reopening the city, including universal testing for COVID-19, could be months away."""
GOODgreenCITY,2020-04-21 22:18:24,SF - Silicon Valley CA,CA,California,Twitter Web App,obesitywebinar,"Register for @WorldObesity #obesitywebinar happening this Friday, April 17 at 8am EST focused on addressing the implications of #COVID-19 for children, and the impacts of the pandemic on the treatment &amp; prevention of #ChildhoodObesity! 
➡️https://t.co/PfDMeCYxdl https://t.co/fvqU26P1rV"
thekrishill,2020-04-21 22:18:24,"Bourbon, IN",IN,Indiana,Twitter for Android,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
DavenpJames,2020-04-21 22:18:24,"Onsted, Michigan",MI,Michigan,Twitter for Android,"LIVE, COVID",#LIVE: President @realDonaldTrump and #COVID-19 Task Force Briefing via @RSBNetwork https://t.co/81Zovlcn7t
hernameisbryce,2020-04-21 22:18:24,"Washington, DC",WA,Washington,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
MarkFocella,2020-04-21 22:18:24,"Arlington, VA",VA,Virginia,Twitter Web App,coronavirus,"Florida hosted spring break &amp; winter solstice during the #coronavirus pandemic. 
Despite having a large elderly population &amp; never locking down their state—hospital bed space has INCREASED &amp; they maintain a very low death rate. 

Time to #ReopenAmerica!

https://t.co/loEVnTGUhV"
rosiekw12,2020-04-21 22:18:24,"Florida, USA",FL,Florida,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
KaraMar111,2020-04-21 22:18:24,"Mission Viejo, CA",CA,California,Twitter for Android,utleg,"@UTGovernment @UTGovNews @GovHerbert #utleg @realDonaldTrump @CDCgov 

Why is Utah promoting &amp; giving a FAULTY Covid-19 test. Daughter took &amp; knows the test given is old &amp; will SKEW the numbers

🚮Garbage 🗑️in = Garbage Out 🚮
#Sad4Utah #CrushTheCurve #GetPoliticsOutOfMedicine https://t.co/Gsvt11ZH9J"
AuthorCryssyDee,2020-04-21 22:18:24,"Dallas, TX",TX,Texas,Twitter for Android,,"Denton County Public Health announced one additional Denton County resident has died as a result of COVID-19, bringing the total to 18 deaths in Denton County. DCPH is also announcing 21 new laboratory-confirmed cases in Denton County as of April 21 for a total of 619 cases. https://t.co/CFVIp11Tjj"
klcorbell,2020-04-21 22:18:24,"Nashville, TN",TN,Tennessee,Twitter for iPhone,,Remember: If your governor plans to open your state you won’t see a rise in COVID-19 cases immediately. It’ll take about 3-4 weeks to see the effects. During that time frame even more people will be exposed to COVID-19 so youll likely see spikes occurring for 6-8 weeks
Wildmoonsister,2020-04-21 22:18:23,"St. Paul, Minnesota",MN,Minnesota,Twitter Web App,,"⚡️ “15 airline industry deaths in 9 days: Why are planes still flying?” 
https://t.co/EixTQmeyGX
at least 15 airline workers who have died from COVID-19 from April 5-13. Yet without central tracking, the true number of deaths in the airline industry is likely to be much higher."
WBTWNews13,2020-04-21 22:18:23,"Myrtle Beach, SC",SC,South Carolina,Twitter Web App,,"“I think our primary focus is to make sure that the hospital is prepared for the surge that could come with COVID-19 patients.""
https://t.co/sFebaDXTkR"
shaunking,2020-04-21 22:18:23,"Brooklyn, NY",NY,New York,Twitter Web App,,"A new analysis found that 11% of veterans with Covid-19 died when they received standard care — but the death rate rose to 28% when they were also given hydroxychloroquine, the malaria drug touted by Trump. https://t.co/vTqHJqG5Wt"
zgallegoss,2020-04-21 22:18:23,"Dallas, TX",TX,Texas,Twitter for iPhone,,Thailand is seeing a record number of baby leatherback sea turtles hatching as popular tourist beaches are left undisturbed during COVID-19 lockdown. https://t.co/xa3TKPGnPp https://t.co/JMCQZsT31R
BruceLeveret,2020-04-21 22:18:22,"Oakdale, CA",CA,California,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
ADVICE5KTT,2020-04-21 22:18:22,"Duck, NC",NC,North Carolina,Twitter for iPhone,,"COVID-19 Bulletin #48 | Plan for Gradual Lifting of Restrictions on Entry to Dare County
https://t.co/CjtcCiSEZp https://t.co/c2Y1gU0ZIf"
wwen_marr,2020-04-21 22:18:22,"Long Beach, CA",CA,California,Twitter for iPhone,,"WI DHS: 19 People Who Voted In, Worked Election Have Since Tested Positive For COVID https://t.co/Zh4wCEt0fh via @TPM"
_Zahara_,2020-04-21 22:18:21,"Indianapolis, IN",IN,Indiana,Twitter for iPhone,,"In less than two months 45,000 Americans have died due to COVID-19 and 22 million have filed for unemployment."
ErikStonebraker,2020-04-21 22:18:21,"Waterford, Ohio",OH,Ohio,Twitter for Android,,This study is wild. They compared Hannity viewers to Tucker viewers (Tucker was notably aggressive in covering covid as a real threat) and found more infections and deaths for Hannity viewers. Hannity and other irresponsible media figures literally risked their viewers’ lives. https://t.co/F5cWsyCIqK
RHeightsFinest,2020-04-21 22:18:21,"Brandon, FL",FL,Florida,Twitter for iPhone,COVIDー19,"#COVIDー19 The data showed that 9 of 10 patients had an underlying medical condition, including:
—Hypertension: 49.7%
—Diabetes: 28.3%
—Chronic lung disease: 34.6%
—Cardiovascular disease: 27.8%
—Obesity: 48.3% https://t.co/YjabN89Bwc"
tommyHotpockets,2020-04-21 22:18:21,"Detroit, MI",MI,Michigan,Twitter for Android,,"WI DHS: 19 People Who Voted In, Worked Election Have Since Tested Positive For COVID https://t.co/Zh4wCEt0fh via @TPM"
KeeganMorris_,2020-04-21 22:18:20,"Chicago, IL",IL,Illinois,Twitter Web App,,"Worked on this beautiful timeline of major COVID-19 developments with @mitchthorson, Karl Gelles and Veronica Bravo for @USATODAY https://t.co/eH8kJKGgrB"
hughballou,2020-04-21 22:18:20,"Lynchburg, VA, USA",VA,Virginia,Twitter for iPhone,,"Somedays, the weight of this Covid crisis is heavy and sad. I feel it as well. The toll of the pandemic is high. What happened in NS yesterday adds another level. We all feel a bit beaten up. It’s not easy, but we Will get through this. We are resilient. Let’s stay united 🇨🇦. ❤️."
K12_EdTech,2020-04-21 22:18:20,"Madison, WI",WI,Wisconsin,Twitter Web App,"teachingduringcovid, remotelearning, teachfromhome, distancelearning, homelearning, edchat","Teaching during Covid is challenging! Here are several more articles and resources for teachers from EduTech Academics: https://t.co/wsRifhAHJv

#teachingduringcovid #remotelearning #teachfromhome #distancelearning #homelearning #edchat"
JayQLyn,2020-04-21 22:18:20,"Washington, DC",WA,Washington,Twitter Web App,,"The sudden loss of such an invaluable comrade is especially hard during this pandemic.

In the wake of COVID-19, Naveed authored a resolution with the following call to action.

We hope Naveeds commitment and brilliance can be a guidance to us all. 

Solidarity 🌹 https://t.co/4cBtOEXcx3"
mquin,2020-04-21 22:18:20,"Nashville, Tennessee",TN,Tennessee,Twitter for Android,,"I'm not going to Starbucks, instead I'm brewing coffee at home and donated $5 to ESTN! https://t.co/qzXhnXdhfj"
johnnyKrock,2020-04-21 22:18:20,"Camp Hill, PA",PA,Pennsylvania,Twitter for iPhone,,"5/ By 12 February, there were numerous cabinet meetings and warnings about covid from the CDC, from the IC, from State, and so on. 

Are we to believe that Barr was somehow unaware of the outbreak in Wuhan &amp; ignorant of the alarm bells? Please."
Joshua75266978,2020-04-21 22:18:19,"Mitchell, SD",SD,South Dakota,Twitter for iPhone,,"A Young Runner Goes The Distance For Others.

Maya Mor wanted to raise money for the COVID-19 Response &amp; Recovery Fund at Greater Twin Cities United Way. The results were astounding.

Check out John's Journal. 

https://t.co/xlvEFejRdT

#mshsl 
@UnitedWayTC
@TonkaSkippers https://t.co/u6FJjpoxJR"
lindsayaellis,2020-04-21 22:18:19,"Washington, DC",WA,Washington,Twitter Web App,,"Reminder that Americans' feelings toward higher ed are increasingly negative. Colleges are charged with being too liberal, too pricey, too impractical. And, in Covid-19, not generous enough with their $. Criticisms of elite schools land on sympathetic ears
https://t.co/hIlL170rF3 https://t.co/JG3uYS0wmt"
cinderellapotts,2020-04-21 22:18:19,"Los Angeles, CA",CA,California,Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
mrschrislopez,2020-04-21 22:18:19,"Austin, TX",TX,Texas,Twitter for iPhone,,"The coronavirus is far deadlier than official numbers show. A New York Times analysis of 11 countries found that at least 28,000 more people have died in the last month than is reflected in official Covid-19 death counts for those nations. https://t.co/2n8zkdx0Pa"
lslamb,2020-04-21 22:18:18,"New York, USA",NY,New York,Twitter Web App,,"1/A personal word about the HCQ/azithromycin controversy.  First of all, let's be clear that HCQ can be arrhythmiogenic and dangerous and that there are no clear studies that show that it's effective in shortening the duration or reducing the severity of COVID-19, although the"
TBMento,2020-04-21 22:18:18,"San Diego, CA",CA,California,TweetDeck,,"Wooten says county will be releasing its COVID-19 Watch today with metrics that it is tracking, specifically the 5 identified by WH in its guidance to re-open."
KTENnews,2020-04-21 22:18:18,"Denison, TX | Ada/Ardmore, OK",OK,Oklahoma,TweetDeck,,"Health officials warn that COVID-19 antibody tests may not be reliable

https://t.co/pz1EOre3C1 https://t.co/lADqMlYcBG"
IndivisibleTenn,2020-04-21 22:18:18,"Tennessee, USA",TN,Tennessee,Twitter for iPhone,,"If your boss forces you to go back to work, keep otherwise self-isolating. If you then contract COVID-19 at work and have damages, inbox me--you may have a workers' compensation 
claim. https://t.co/TzprS2h7eU"
MidwestChemSafe,2020-04-21 22:18:18,"NOT Chicago, IL",IL,Illinois,Twitter for Android,,"@kkeilts WRT IHSA, they really had no choice. The lion's share of the spring sports season was COVID-19'd when we went to isolation in March. The next question is, ""What abt Fall sports?"" My Magic 8-ball says Ask Again Later"
callieWWMT,2020-04-21 22:18:18,"Michigan, USA",MI,Michigan,Twitter for iPhone,,"President Trump says his announced executive order suspending immigration into the U.S. will last for 60 days, with possible extensions after that, and will apply only to people seeking permanent residency, not to temporary visitors https://t.co/9T8aUPjUrs https://t.co/exTh9m0aj3"
shiramstein,2020-04-21 22:18:18,"Washington, DC",WA,Washington,Twitter for iPhone,,"NEW: Pres. Trump says they'll bring the navy medical ship sent to New York, the Comfort, back to Virginia to prepare for its next mission (with Cuomo's agreement.)

It was sent to handle non-Covid cases, then approved for Covid cases. 

That's a big sign of New York's progress."
ZeebDemon,2020-04-21 22:18:18,"Washington, USA",WA,Washington,Twitter Web App,,"The COVID-19 pandemic has renters &amp; homeowners struggling to get by and workers caught between job security &amp; personal safety. Join CM @TammyMoralesSEA and Seattle DSA for a virtual forum on how our community can respond to this crisis.

Tonight, 5-7pm
https://t.co/CE5CqzPSUH"
PatrickLeBoo,2020-04-21 22:18:17,"Texas, USA",TX,Texas,Twitter for iPhone,,"Brian Stelter said in his newsletter that Cuomo’s wife contracted COVID-19. Cuomo in his Jesus video says she doesn’t have it. Cuomo was also witnessed on record at another property 60 miles from his basement.

How is this not a colossal Milli Vanilli like scandal for CNN? https://t.co/8kF725WLEK"
Quixoticnance,2020-04-21 22:18:17,"California, USA",CA,California,Twitter for Android,"AnimalWelfare, covid19","The #AnimalWelfare movement has a responsibility to let the world know NOW that future outbreaks like #covid19  can be avoided by banning #wetmarkets

No one else has our combined Asia-specific animal expertise. Will you join the movement?

READ: https://t.co/O3dxGrh8ZR https://t.co/Rfnje1vvLe"
bt4bbs,2020-04-21 22:18:17,USA,,,Twitter for Android,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
smalltown439,2020-04-21 22:18:17,"Michigan, USA",MI,Michigan,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
realHirondelle,2020-04-21 22:18:17,Oregon,OR,Oregon,Twitter for iPad,,"This is what the comparison between Korea, European countries, the US, and Canada looks like when adjusting for the differences in population size.

[Here is the interactive version of this chart
https://t.co/zWH1QgQSoz] https://t.co/Vwtdawp3RA"
lily_lumiere,2020-04-21 22:18:16,"California, USA",CA,California,Twitter Web Client,,"So, Barr threatens the might of the DOJ to submit arguments to courts to assist crank plaintiffs opposing their states' continuing COVID restrictions--and that's not nothing in federal court.  Bloomberg's a paywall now, so here's NPR: https://t.co/T5InRFFAYv"
Yeshua_Rescua,2020-04-21 22:18:16,"San Francisco, CA",CA,California,Twitter for iPhone,,@ErikVoorhees Covid was a rare yet predictable HOAX you mean?  Please correct.
onepeloton,2020-04-21 22:18:16,"New York, NY",NY,New York,Khoros Marketing,,"@jbouvier Hi Jordan, thanks for reaching out. Our normal delivery timeframe is 2-3 weeks after purchase. Due to the COVID-19 pandemic, orders placed today are unlikely to be delivered any sooner than 5 weeks from now, and delivery may take over 7 weeks in some areas."
TheMuseCompels,2020-04-21 22:18:16,"St. Paul, MN",MN,Minnesota,Twitter for iPhone,,"Justice Department opposes NSA whistleblower Reality Winner's release from FMC Carswell in Fort Worth, Texas, even as the coronavirus spreads in federal prisons 
https://t.co/nSR9vNCS0k"
emeyers1,2020-04-21 22:18:15,"Hallandale Beach, FL",FL,Florida,Twitter for iPhone,,"Trump is not responsible for the Covid-19 outbreak. But is 100% responsible for his incompetent childish finger pointing response, the collapse of the economy &amp; his utterly incoherent plan to heal US. Never forget. On Nov.3 Remember."
GregLestrade19,2020-04-21 22:18:15,"Somerville, MA",MA,Massachusetts,Twitter for iPhone,,"Opinion: How San Francisco's quirky politics gave California an edge in the Covid-19 fight
https://t.co/a0HD4W1NoI"
MountainValues,2020-04-21 22:18:15,Colorado,CO,Colorado,Twitter Web App,,"Based on the latest modeling data, state health officials estimate between 65,000 – 75,000 Coloradans have had COVID-19. This is because many cases may go unreported due to those who don't show symptoms or recover at home with mild symptoms. #COVID19Colorado https://t.co/8Qe9A38Oe8"
tswindle48,2020-04-21 22:18:15,"Alabama, USA",AL,Alabama,Twitter for iPhone,,NIH says no evidence COVID-19 was created in a lab. https://t.co/GiRpZyxPgx
MarcoNavarroLor,2020-04-21 22:18:14,"Los Angeles, CA",CA,California,Twitter for iPhone,,Just putting this out there but would a 3 hour livestream of me reenacting Elaine Stritch at Liberty with no intermission completely end COVID?
kofc11355,2020-04-21 22:18:14,"Liberty Township, Ohio",OH,Ohio,Twitter for Android,,"COVID-19 has forced families to stay at home, providing an opportunity for men to lead their families in both new devotions and age-old traditions: https://t.co/5ByIXsYLy9 https://t.co/fQiBdbHDHp"
sharonka3,2020-04-21 22:18:14,"New York, USA",NY,New York,Twitter for Android,,Deer have been spotted taking a dip in a Sardinian swimming pool and dolphins are frolicking in Cagliari's port https://t.co/7HGT98RKR3
AndyBailen,2020-04-21 22:18:14,NJ,NJ,New Jersey,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
linda72135856,2020-04-21 22:18:14,"California, USA",CA,California,Twitter Web App,,"@SheGotJax I agree! I won the COVID Lottery!❤️🇳🇿🇺🇸
                         CA   vs.   NZ     Ratio
# of cases  35,450     1,445     25:1
# of deaths   1,280           13     99:1
Cases/mil         906       300       3:1    
Deaths/mil         33             3      11:1"
zarahti,2020-04-21 22:18:13,"Winston-Salem, NC",NC,North Carolina,Twitter for Android,,"@asymmetricinfo As an epidemiologist, I'm amazed that the only thing that's discussed about Covid-19 and the lockdown is mortality. It's not just mortality, though."
PatrickTineo24,2020-04-21 22:18:13,"Massachusetts, USA",MA,Massachusetts,Twitter for iPhone,,Have you or a family member been directed by a health care provider to quarantine or self-monitor at home? Follow these 10 tips. Learn more:  https://t.co/h9rbLmCWKd https://t.co/w5tRR5EFss
ValeriaaBee,2020-04-21 22:18:13,"Virginia, USA",VA,Virginia,Twitter for iPhone,,"Maryland Gov. Hogan gave up on Trump and instead negotiated with South Korea to acquire 500,000 COVID-19 tests https://t.co/q0HGobsQRv"
JordanSchachtel,2020-04-21 22:18:13,Washington DC,WA,Washington,Twitter Web App,,"Outside of NYC, COVID problem in USA is largely a nursing home epidemic. Long term care facilities are being wiped out in every state. Resources that could be used to protect most vulnerable in these places are diverted to maintaining a pointless healthy quarantine. Frustrating."
classicpoodle,2020-04-21 22:18:13,"Nashville, TN",TN,Tennessee,Twitter for iPhone,,"Yes, Trump's immigration Exec Order is a ploy to distract from his failed COVID-19 response. Yes, he's unsure as to whether the court will overturn it. But it'd be a mistake to dismiss it as a ploy. It's the next trial balloon as he warms up to a much bigger power grab this year."
jenrn0601,2020-04-21 22:18:12,"Henderson, NV",NV,Nevada,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
jonst0kes,2020-04-21 22:18:12,"Austin, TX",TX,Texas,Twitter Web App,,"If you have to evacuate this time around, it's going to be tricky. You won't want to stay at a crowded hotel, and friends or family may not be excited to welcome you into their quarantine. Start thinking about this and other COVID-19-related complications right now."
TrackMchs,2020-04-21 22:18:12,"Marengo, IL",IL,Illinois,Twitter for iPhone,IHSA,"COVID-19 update from today's #IHSA Board of Directors meeting:

✔️ Spring state tournaments canceled 
✔️ Summer contact days suspended
✔️ Board open to potentially resuming summer contact days &amp; spring sport games after it is deemed safe.

📰More info➡️https://t.co/5rsXMHNiDr https://t.co/er416Etkc6"
DonohueIi,2020-04-21 22:18:12,"Ridgefield Park, NJ",NJ,New Jersey,Twitter for iPad,,Very proud of my brother @jar_dononohue and our good friend @Magbag23 for putting together a last minute and very creative fundraiser for COVID relief! My guys raised over $750 dollars in only an hour!
SebStarl,2020-04-21 22:18:12,"Cleveland, OH",OH,Ohio,Twitter Web App,,"@LetsStopTheLies @ericbolling @chuckwoolery https://t.co/v4FuFwnszy
I have preexist cond's also... so not gonna take a chance til I'm surely immune to the stuff. There are more waves of this virus coming along &amp;/or worse as well. There's no denying that unless you're not that bright &amp; a denier of reality"
brossardd,2020-04-21 22:18:12,"madison, wi, usa",,,Twitter Web App,,"A majority of Wisconsin residents are complying with social distancing guidelines from public health and government officials amid the COVID-19 pandemic, according to a UW-Madison report. Via @AhmadShanzeh: https://t.co/qLrSFfGyC7"
realitychuck,2020-04-21 22:18:12,"Charlotte, NC USA",NC,North Carolina,Twitter for Android,,"Melania Offered “Thoughts And Prayers” To COVID-19 Victims And Twitter Let Her Have It: “They Don’t Need Your Prayers, They Need Masks” https://t.co/f2Rx1b6A3M"
janet_yackle,2020-04-21 22:18:11,"Minneapolis, MN",MN,Minnesota,Twitter for iPhone,StayHome,"The Navajo Nation needs our help. Providing $$ for food to be purchased &amp; brought to them will help people #StayHome &amp; #StaySafe. RT are encouraged. 

Navajo Nation Covid 19 Food Drive https://t.co/kO8zROJVMu"
MayorHarryKim,2020-04-21 22:18:11,"Hawaii, USA",HI,Hawaii,Twitter Web App,,"Mayor's PSA for Tuesday morning, April 21. COVID-19 testing in Oceanview on Wednesday, April 22 at St. Jude Church from 10 am to 2 pm.  Stay healthy and safe. https://t.co/wTyL5oO43P"
DistrictSFNO,2020-04-21 22:18:11,"Napa, CA | Covington, LA",LA,Louisiana,Twitter Web App,Lasallians,"Help support #Lasallians in the most vulnerable communities around the world! Make a tax-deductible donation here: https://t.co/iF5DOWlZGh 
@lasalleorg @fscDENA @MidwestDistrict @DistrictSFNO @DeLaSalleOnlus #LaSalleCOVID19 https://t.co/s6nY90GAqm"
netherskye,2020-04-21 22:18:10,"Asheville, NC",NC,North Carolina,Twitter for iPad,,"Black Mountain nonprofit Bounty &amp; Soul, which provides healthy food to people in need, has expanded its operation to accommodate growing demand, amid the COVID-19 crisis. The organization is now hosting two weekly markets in the parking lot of the parking lot at 205 NC 9. https://t.co/Se3pEE3Lw4"
LaurenDownSouth,2020-04-21 22:18:10,"Georgia, USA",GA,Georgia,Twitter Web App,,"@JohnCornyn Gee if only there were a public health program that were available to all citizens at no cost where they could talk to drs, get preventive advice, have an annual physical, a gym credit? Wouldn’t that be just grand and pretty darn cost effective compared to COVID?"
MarnieRapaport,2020-04-21 22:18:10,"Bethesda, MD",MD,Maryland,Twitter for iPad,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
pissedoff53,2020-04-21 22:18:10,PA,PA,Pennsylvania,Twitter for iPad,,CORONANCYVIRUS: “Come gather in China Town! Because you CANT CATCH COVID fighting racism!” @SpeakerPelosi is THE MOST EVIL STUPID-ASS on the planet! https://t.co/hLfCL7r3Xh https://t.co/1Tu87XgRrx
SVNEDInc,2020-04-21 22:18:10,"San Jose, CA",CA,California,Twitter for iPhone,,Coronavirus (COVID-19) Update: FDA Authorizes First Test for Patient At-Home Sample Collection https://t.co/eyVP83FM3O
KandorKarteh,2020-04-21 22:18:10,"San Diego, California",CA,California,Twitter for iPad,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
FootHealthFacts,2020-04-21 22:18:10,"ACFAS, Chicago, IL",IL,Illinois,Hootsuite Inc.,COVIDToes,"News coverage of #COVIDToes claims rash/skin conditions can be tied to COVID-19. We're monitoring the link, but many viral conditions &amp; other ailments can manifest in the feet. If you notice any changes in your feet, contact a foot &amp; ankle surgeon. https://t.co/7ygdCQXZrY https://t.co/cW13PPcjA9"
andler36,2020-04-21 22:18:10,"Fort Benning, GA",GA,Georgia,Twitter for Android,,"Over 12K Americans died from H1N1 before former President Obama even called a Nat'l Emergency &amp; was praised 4 his response.

Why is Trump being called a killer?

Latest CDC COVID-19 Numbers Make the Doom-&amp;-Gloom Cult Look Like Idiots https://t.co/Uc9WrumEP5 via @gatewaypundit"
LiteraryMouse,2020-04-21 22:18:10,"Some Random 7-Eleven, MD",MD,Maryland,Twitter for iPhone,,"WI DHS: 19 People Who Voted In, Worked Election Have Since Tested Positive For COVID https://t.co/Zh4wCEt0fh via @TPM"
ReanaMK,2020-04-21 22:18:10,"Washington, DC",WA,Washington,Twitter for Android,SaveFauci,"""A panel of experts convened by the National Institute of Allergy and Infectious Diseases recommends against doctors using a combination of hydroxychloroquine and azithromycin for the treatment of COVID-19 patients because of potential toxicities.""
#SaveFauci"
ERICGEORGETHOM1,2020-04-21 22:18:09,"Los Angeles, CA",CA,California,Twitter for Android,,"This handy guide will help you to quickly and effectively understand what celebrities, neighbors, and even politicians actually mean when they use these common phrases.

https://t.co/WfYYn10Gdq https://t.co/B7VcRGkz9J"
DreamerHyena,2020-04-21 22:18:09,"Hell, CO",CO,Colorado,Twitter for Android,,"NEW: In interview w/me, CDC director warns second wave of coronavirus is likely to be worse because it will coincide with flu season. Look how overwhelmed health system is in this 1st covid-19 wave. Now imagine 2 respiratory outbreaks at the same time. https://t.co/ftPnleE4VP"
amgrafitti,2020-04-21 22:18:09,"Scottsdale, AZ",AZ,Arizona,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
MTMattSantala,2020-04-21 22:18:09,"Billings, MT",MT,Montana,Twitter for iPhone,,"@Bump21850261 @GovernorBullock Hmmmm, 15 weeks &amp; 17 deaths. How many weeks did it take Covid to kill 12 in the state? How many would be dead without restrictions in place? Hmmmm, your math isn’t very good, is it?"
SamsWindmill,2020-04-21 22:18:09,Under a windmill in WA,WA,Washington,Twitter for iPhone,,GOP senator who pushed 'miracle' drug to treat coronavirus rejects study showing it actually may lead to increased deaths https://t.co/UXnY0kJ2en
MinneCinna,2020-04-21 22:18:09,"Cloquet, MN",MN,Minnesota,Twitter for Android,,I see smash players complaining about COVID-19 🙄 bro this is an amazing way to practice bubble theory
14ATX,2020-04-21 22:18:09,"Austin, Texas",TX,Texas,Twitter Web App,,"Sadist @DanPatrick mocks the deaths of US citizens
while condoning the genocide of elderly/disabled Texans.
2 date 7 souls@my own parent's nursing home
have DIED. 54 w covid!
We know Dan's ok w the death toll, but what
kind of subhuman has no respect or regard 
4 HUMAN SUFFERING? https://t.co/0x3mlAL0Ep"
JimMc_Grath,2020-04-21 22:18:08,"Brookline, MA",MA,Massachusetts,TweetDeck,,"We have over 170 items in the Utah COVID-19 collection now, with more on the way: https://t.co/B6LFbetoJN @jmyntti @rachelwittmann"
simon95252,2020-04-21 22:18:08,"Montana, USA",MT,Montana,Twitter for Android,,2008 Nobel Prize for Medicine Winning Dr Luc Montagnier Says Covid-19  was “manipulated” for HIV Research - https://t.co/L9N3LKCrEg
kelvinklein_20,2020-04-21 22:18:08,"Kansas, USA",KS,Kansas,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
ChampPR,2020-04-21 22:18:08,"Phoenix, AZ",AZ,Arizona,Twitter for iPhone,,"Is your loved one in a nursing home? Six questions you need to ask. 
https://t.co/wqAujNfio4 https://t.co/BUOnLxjaj9"
Vejcar,2020-04-21 22:18:08,"Indiana, USA",IN,Indiana,SmartNews | スマートニュース,SmartNews,Donald Trump Jr. Erupts As Facebook Cuts Dangerous COVID-19 Protest Posts https://t.co/63oarvmFJ8 #SmartNews
dinesh4vedi,2020-04-21 22:18:08,"Pennsylvania, USA",PA,Pennsylvania,Twitter for Android,,At least 7 COVID-19 cases tied to in-person voting in Wisconsin https://t.co/aPdR1px960 https://t.co/LEf0GAtTy5
Lizz2zs45Damron,2020-04-21 22:18:08,"Ohio, USA",OH,Ohio,Twitter for Android,,GOP senator who pushed 'miracle' drug to treat coronavirus rejects study showing it actually may lead to increased deaths https://t.co/UXnY0kJ2en
QuinnNavaar,2020-04-21 22:18:07,"Michigan, USA",MI,Michigan,Twitter for Android,coronavirus,"Florida hosted spring break &amp; winter solstice during the #coronavirus pandemic. 
Despite having a large elderly population &amp; never locking down their state—hospital bed space has INCREASED &amp; they maintain a very low death rate. 

Time to #ReopenAmerica!

https://t.co/loEVnTGUhV"
gregtosser,2020-04-21 22:18:07,"Washington, DC",WA,Washington,Twitter Web App,,"President Trump says his announced executive order suspending immigration into the U.S. will last for 60 days, with possible extensions after that, and will apply only to people seeking permanent residency, not to temporary visitors https://t.co/9T8aUPjUrs https://t.co/exTh9m0aj3"
Monaca6,2020-04-21 22:18:07,SC,SC,South Carolina,Twitter for Android,,"If you receive a text message saying “Someone who came in contact with you tested positive or has shown symptoms for COVID-19 &amp; recommends you self-isolate/get tested,” DO NOT click the link. This is a scam. https://t.co/P2a57N5G6V"
violettemontiel,2020-04-21 22:18:07,"Miami, Florida",FL,Florida,Twitter for iPhone,NEW,"#NEW: Pres. Trump says the USNS Comfort will return to base in Norfolk, Virginia to prepare for its next mission.

It's currently in New York treating COVID-19 patients."
